CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80001144-C,2070,0.167921583972333,3792
80008796-C,1799,0.151811424626423,1846
70002634,7589,0.20307530043290398,8495
80022617-C,423,0.139597603608273,1139
80008229-C,2225,0.15565137378750402,2289
80025497-C,32,0.385149954275446,266
30103451,2038,0.101314890177088,2997
80027266-C,162,0.156042025190445,560
50004540,49,0.241737231081657,39
80040341-C,442,0.077800976864105,1116
80009592-C,270,-0.025012947920729,241
80027332-C,190,0.23224039369098398,472
80036212-C,186,0.060884829705730996,189
80033592-C,29,0.259698217466127,109
30103282,2141,0.131450468992857,959
80011686-C,779,0.243811941539972,1227
80006404-C,419,0.167404418598587,903
80027879-C,1349,0.182563486958525,2437
80039818-C,433,-0.444880006740591,310
80029208-C,64,0.20934153625217602,311
80024644-C,19519,0.145246849548305,35502
80002328-C,158,0.049130409488295,315
80043385-C,43,0.22055675773652803,195
80014463-C,100,0.26424375056502103,267
80036800-C,192,0.107394236576089,302
30150028,503,0.22164244953393802,820
80001689-C,157,0.14863226491010503,195
80020583-C,394,0.20140981881181502,1154
80029259-C,108,0.025404560645549,683
80032649-C,159,0.240927619524105,741
30103462,2165,0.214647980765102,2987
80044746-C,356,-0.089873490797832,1362
80045209-C,41,0.416177511265985,382
80038432-C,133,-0.18448524656000603,328
80012104-C,168,0.30339657651941,198
30102992-C,242,0.175196499293838,566
30102827,1804,0.154137587318391,2643
80043861-C,100,0.251009027207793,245
80029221-C,453,0.08370243688617401,808
80039831-C,70,-0.312463644053596,228
80027850-C,398,0.143641592818014,1426
80015628-C,80,0.16621313599527,86
80045986-C,171,-0.025011964850295,1064
80014233-C,397,0.028160015900572998,380
80026440-C,707,0.08621770954399702,932
80035486-C,143,0.270480068899041,664
80003037-C,3971,0.034366996843996,2175
80036764-C,180,0.203614117649775,220
70002428,460,0.19779066838945802,750
80010351-C,294,0.291751318386678,638
80045551-C,119,-0.528207862934662,144
80027710-C,1069,0.287936352873418,1137
80039292-C,69,0.070087289068493,249
50003091,293,0.27194867246424,455
80046542-C,146,0.26899675674493695,968
80028754-C,1234,0.163339993681231,2157
80021767-C,229,0.034793359983433,56
80042069-C,135,0.21165338363547798,414
80040564-C,354,0.02208520620097,1246
80044311-C,35,0.058528773644034006,230
80024555-C,241,0.130462530956253,561
80041594-C,214,0.16465150535903197,956
70002245,119,0.19814029173826,429
80037496-C,3074,0.21474768496851998,5247
80040182-C,352,0.10129948426454598,1275
80009605-C,234,-0.0012146458460689999,453
80017730-C,2976,0.10112217533733099,7988
80006718-C,5109,0.21179212824988,7863
80009972-C,1500,0.07225066863427401,2330
80027412-C,65,0.080077199229918,342
30103033,296,0.18264054366183802,239
80024504-C,247,0.125915238525842,379
80026009-C,1265,0.17242654131810098,2842
80042627-C,129,0.178932307994841,188
80046052-C,82,-0.144479176961471,527
80037736-C,33,0.064149160472407,272
30170194,456,0.172466928322055,362
80034957-C,117,0.084393896654498,299
80024347-C,1445,0.096199600271263,5704
80042398-C,127,0.053213393687553005,837
80038723-C,270,-0.033886748847883,637
80038447-C,381,0.242590362043932,459
80045697-C,48,0.162333455964606,417
80013181-C,716,0.000674303878809,1822
80041501-C,123,0.141643568854397,483
80004385-C,105,0.294965926170008,267
80020829-C,807,0.052684469461619005,861
80045328-C,160,0.277158971253354,609
80029433-C,300,-0.010502410779122,751
80044818-C,74,0.06364262120364199,356
80025187-C,618,0.20472462805737,1564
80007856-C,290,0.112117294136663,913
50002103,566,0.210231009107786,898
80024591-C,2350,0.14135760904647302,5193
50004158,3192,0.161011690123361,6740
80044941-C,42,-0.03538621334032,822
80029181-C,26,0.10376617222026101,357
80015934-C,469,0.16852927437871804,1290
80004637-C,408,0.217233677087318,2113
80010192-C,947,-0.254513945650529,856
80024812-C,150,0.368577582064524,264
80026234-C,122,0.12472906549079402,248
80035619-C,41,0.07704465636098501,263
80017258-C,179,0.045828627700039,259
80033234-C,37,0.17527241635016003,371
50002895,1005,0.18508628156710602,1042
50002373,1840,0.10526102831499601,1375
50002886,713,0.22179847327011998,1365
80014405-C,1836,0.06801768209311701,3318
80015116-C,71,0.43744874297107794,166
80029263-C,133,0.296630207858599,465
80016256-C,206,0.174748040691043,379
80012423-C,53,0.066473722815695,100
80037008-C,417,0.37398647324367096,477
80009393-C,2312,0.110141947401848,4424
80016449-C,816,0.208165979429719,3186
80007461-C,376,0.08774117500939199,918
80006599-C,207,-0.063707051146194,200
80043984-C,393,0.19568086360151898,796
80028783-C,330,0.187633321085632,632
80025907-C,73,0.195823561000215,286
80030071-C,34,0.262398768311126,165
50002727,696,0.034004864321597,3741
80006817-C,171,0.21075437400557298,134
50003097,431,0.26306983484840096,522
80030945-C,825,0.029244153085972002,1534
80040445-C,991,0.300708094362894,1471
80026071-C,468,0.205856587233592,631
80030919-C,1059,0.08960877300453698,1839
80021931-C,79,0.157254673932392,136
80046635-C,179,0.028644791692688,460
80027917-C,312,0.14987616023837302,726
80037307-C,136,0.17773804407364,589
50003050,554,0.150016218052403,851
80012953-C,995,0.137380517668213,2629
80015013-C,212,0.136192665470093,451
80013337-C,1007,0.03668276143722,2457
80036963-C,1457,0.13318336731159,4405
80030227-C,217,0.20227446251405398,1153
50004137,145,0.085466627184691,410
30103000,534,0.282702796836359,836
80005780-C,41,0.126907667911267,96
80027126-C,3667,0.23908850002942997,8844
80044674-C,30,0.20566747037122302,646
80003042-C,644,0.302853009182298,811
80002143-C,17,0.47322124594143206,140
30103114,1394,0.222180295171405,1821
70002371,2547,0.16607523717222902,2433
80028196-C,167,0.17394095634104698,386
80036414-C,379,0.12047353429500099,306
80013488-C,891,0.019698139601574,610
80042142-C,10,0.218494863966318,138
50002078,3655,0.135266578983624,2901
80026173-C,3115,0.17170226292153798,6478
30103347,563,0.27615271148441306,600
80028236-C,131,0.19445947012419298,357
80021107-C,264,0.127336047509593,858
80026387-C,475,0.18087871532376001,1524
80011225-C,76,0.124114535921726,439
80025805-C,169,0.080107841286629,498
80019553-C,114,0.4003663790172,432
50002481,1479,0.174559590509971,1022
40100097-C,515,0.306360068487258,1013
80007437-C,538,0.122596125987936,1144
80029957-C,649,-0.012006424422399,891
80021846-C,1199,0.082455031717381,1121
80040532-C,13,0.121092752835047,122
80045608-C,201,-0.10340734931599499,729
50004457,370,-0.110622231699997,652
80018035-C,307,0.16629654212251402,747
80046101-C,36,-0.019017326639606,294
80002296-C,321,0.092143396944093,471
80045143-C,314,-0.11588987135217299,491
80023629-C,486,0.16365564981644398,804
80024116-C,59,0.075179483449816,382
80043139-C,30,-0.034585990405222,262
30130075,72,0.142852829819121,105
80027406-C,143,0.05367622378619499,264
80025003-C,650,0.087279800612179,1975
80036191-C,365,0.098177650645815,405
80014288-C,28,0.107545463288312,41
80006922-C,883,0.26377664344608803,980
80002497-C,5364,0.216552585989388,2208
80006701-C,90,0.11294143023894199,186
80042021-C,7,0.10934709944955198,61
80021858-C,612,0.113644980873895,1539
30103543,729,0.23193114924169897,1733
80022599-C,91,0.10317346007299,389
80024822-C,81,0.323943468599897,198
80040630-C,357,0.031612481732216,1853
80037324-C,66,0.24166424075951604,252
80013348-C,217,0.090006246252211,364
80041277-C,8899,0.17918218831845,9565
80036388-C,54,0.159481213347194,223
80027860-C,362,0.205748436493544,576
80024758-C,144,0.271803602867545,728
80023133-C,109,0.218061992250281,406
80043623-C,24,0.029659402608153,187
80015776-C,28,0.09229633090435001,50
80000874-C,226,0.23922875414078398,495
80039867-C,100,0.150398469500549,362
50004621,132,0.26258498043588796,339
50004447,629,0.05673397880839401,1533
30104422,564,0.084297511580942,1438
80029465-C,139,0.093582896689671,247
80013083-C,483,0.110827582749285,1012
70100013,586,0.27467001088838505,878
80011267-C,1425,0.11744275654548102,1661
50003301,321,0.134030307339754,375
80040212-C,171,0.03497000094014,788
80045128-C,706,0.040492886205794,76
80019511-C,582,0.112211932882507,683
80035352-C,183,0.09268531387429699,889
80041827-C,98,0.09284051251917301,255
80022156-C,167,0.125861879113879,1048
80039899-C,565,0.139583100806986,2555
80029949-C,15,0.329119868916403,62
80041604-C,234,0.07857666676702099,592
80045071-C,97,0.015809868726898997,930
80014713-C,165,0.14425485618126802,1164
80040554-C,99,0.06462662119427699,223
80042441-C,334,0.252836152226137,918
80042356-C,399,0.16323340970269698,1324
80023109-C,616,0.405759434858397,779
80025325-C,55,0.16035796547075698,134
80018543-C,57,0.091217777189087,180
80008078-C,986,0.18614820253897,6723
80041314-C,891,0.17861950074233202,2891
80001241-C,663,0.26499657889769895,740
80013021-C,183,0.07489936801794501,617
30160136,193,0.18503936376045604,143
80013129-C,96,-0.20705443854108702,140
80040559-C,185,0.100207311297021,487
80045663-C,411,0.0432695271007,1986
80017608-C,501,0.29159894429680394,1678
80043413-C,99,0.130704289213873,335
30103124,340,0.24828543003945,475
80020456-C,213,0.251178874766078,383
80045497-C,21,0.543649206983873,115
30103364,780,0.306835793041719,1318
80013416-C,132,0.12890026552717698,238
80036169-C,383,0.093331560767466,342
80021239-C,489,0.318668012918255,537
80043844-C,160,0.008010230206008,412
80041689-C,45,0.461616379188147,534
30170009,292,0.23301347709865197,519
80036622-C,55,0.20898628609542702,1069
80024614-C,294,0.11197210307256698,723
50100131,402,0.299730809357662,642
80036197-C,703,0.128278643195113,1843
80007985-C,198,0.12857191466675502,266
80021853-C,2818,0.10325412429377802,4071
50005162,557,0.192551999403325,500
80036520-C,455,0.249842618292361,2240
80001069-C,462,0.144400022690954,1118
80011985-C,1546,-0.08200369352782201,1748
80043636-C,200,0.06995559180287,294
80018464-C,229,0.136701411389687,872
80020487-C,1547,0.146109025188044,10197
80002324-C,218,0.016160913802768,179
80046404-C,78,0.17169896786106797,468
80035946-C,138,0.274543270344574,203
80011822-C,651,0.122351926705188,1325
80012717-C,186,0.101683251446681,738
70002872,2603,0.26019343989222105,2795
80015280-C,48,0.11291411657878801,168
80024152-C,109,0.188515316685334,279
80032866-C,283,0.151271646552938,771
80044642-C,104,0.192222560961131,486
80021683-C,229,0.288903588123807,696
80022795-C,373,0.084423123011229,325
30130018,129,0.20386654031227,550
80003171-C,1630,0.031237132856573997,1210
80044445-C,7746,0.200029399488802,8546
80042761-C,93,0.18149841056525398,337
80044419-C,1043,0.13117489437393598,1743
80017161-C,1515,0.155972444378327,3948
80042942-C,111,-0.028056759273476,112
80014594-C,77,-0.045549944507073,132
80007457-C,290,0.061427947748542,457
80042664-C,179,0.0601484339718,364
80024990-C,200,0.27717461147455397,731
80033100-C,78,0.270418019247899,95
80041772-C,205,0.19464120990169298,597
80015182-C,147,0.262500241323024,410
30103350,796,0.25666320405244397,448
80027346-C,1076,0.26327876939725603,2305
80037802-C,263,-0.14905384391948,261
80042638-C,249,0.136885002987122,560
80028353-C,118,0.028590509340185002,256
50003140,365,0.188505168657224,458
80004302-C,193,0.068080235152956,391
30103103,13022,0.15497077985573698,24119
80028510-C,257,0.161804835478661,736
70002893,1207,0.274812613899817,1504
80042173-C,68,0.253112648982094,279
30104042,4447,0.17999299770766397,7439
80008287-C,13230,0.203544086182275,4219
80046780-C,137,0.105382148634674,620
80032661-C,685,0.20295619387930497,1154
30150190,1885,0.221952331146175,3381
50002069,1468,0.18638058278707,781
80039716-C,544,-0.29160658847769705,1060
80007132-C,432,0.24842570709740802,809
80039969-C,1472,0.10893303249477199,1437
80000872-C,176,0.227433329549139,366
30170084,818,0.19852895725793898,1928
80043831-C,139,0.272057550552302,299
80040704-C,183,0.07078180140213,448
80023056-C,121,0.19193935652216,759
80038999-C,1591,0.12661973507904598,4535
80009465-C,1288,0.18657834921131,2282
80045599-C,208,-0.321105056534096,261
80046290-C,19,0.03950998958003,237
80033915-C,223,0.321441463923225,519
80036450-C,155,0.102724316311914,142
80045912-C,129,0.096568730521535,413
80005847-C,282,0.128920410122381,338
80012431-C,111,0.061874874777229,239
30150171,471,0.241925980237799,957
80016310-C,399,-0.005897208338969,709
80013076-C,716,0.161216103874516,1186
80009841-C,6267,0.175564522669136,11777
80018961-C,106,0.155845258760907,119
80045283-C,94,0.16206005206296098,406
80041821-C,68,0.23054480952135,410
80044564-C,8,0.007481061283043,51
80042937-C,138,-0.127192101764238,311
80012369-C,1618,0.194392271314497,227
50004616,370,0.284943612808474,782
70002808,2270,0.272513626493463,1719
80026289-C,1194,0.061188299518612,3607
80017053-C,397,-0.050902014804603,1449
80034654-C,433,0.24331326634874303,976
80042653-C,531,0.19972861799952,1800
80025063-C,48,0.258181572862909,302
80044334-C,113,-0.023175375711762997,610
80017744-C,103,0.275675163474616,499
80023213-C,123,0.315541122163185,337
80025137-C,130,0.032754615176585,269
80030949-C,217,0.038793037299179996,470
80036517-C,90,0.321337211839472,200
80022751-C,513,-0.042101878405336,3081
80026124-C,583,0.11002889556084999,2449
80030767-C,17,0.120297435595106,55
80001156-C,174,0.09905683198636801,243
30103861,164,0.262861293795638,482
30150141,307,0.27709669456352903,622
80016352-C,93,0.05112863272858,241
80029399-C,300,0.071945661541885,578
80030593-C,1643,0.189595901834452,3834
80007384-C,8829,0.197929628413727,32458
80034507-C,179,0.18996111697488896,261
80012066-C,321,0.13805892971766,982
80044770-C,27,0.10980852993598901,266
30160134,297,0.215959921557846,626
70002874,374,0.3387132946703029,1933
80029913-C,216,0.33185366641637,318
80011338-C,82,0.263159808621254,184
80031355-C,1064,0.181314658069284,1847
80024508-C,952,0.110823512097422,2106
80022670-C,2661,0.11052877731353,3089
50002275,61,0.245990458759354,272
80002035-C,1288,0.125259434253049,3739
80027355-C,361,0.258588685668593,864
50003349,11144,-0.008940896940369,19028
80041282-C,6,0.154554493545207,90
80006157-C,578,0.31765620074288,803
80002809-C,521,0.11845453380270698,1167
80038627-C,33,0.133727178843935,78
80038950-C,224,-0.136021118654145,456
80007510-C,183,0.13837057045875698,308
80010640-C,313,0.09136477424974301,698
80012340-C,110,0.080227748114426,185
80010966-C,434,0.24846532221836998,212
80002290-C,160,0.21488432403707,231
80037914-C,20,0.136896017129665,383
80038676-C,144,0.300780320594795,432
80002398-C,201,0.23047816226356196,686
30103373,1369,0.22551092934571,722
80005421-C,307,0.092307028632013,710
80024623-C,118,0.08699894237458701,174
80039708-C,248,-0.626656865861261,651
80023014-C,90,0.031070973592308,229
80007493-C,131,0.029884847168127004,131
80041350-C,425,0.128556352399742,391
80027947-C,355,0.0038013376383229996,431
80013367-C,447,-0.002535076107691,554
80040717-C,1343,0.054279427081979,1084
80012397-C,85,0.129736676610351,169
80019048-C,1817,0.014106230633103999,2721
30103179,23812,0.101470003777699,24283
80000861-C,193,0.1902412442636,1050
80044396-C,186,0.23634746394904896,1018
80013193-C,132,0.030841369706314,144
80040108-C,116,0.280403809699046,207
80011596-C,622,0.205693107603909,1701
80017205-C,279,0.09940803058654402,423
80039012-C,199,0.034381704162558,536
80017999-C,354,0.13300826568364402,695
80038409-C,1216,0.090720044555845,4943
80028667-C,770,0.119386818855195,1374
80036825-C,2736,0.040692405927909,3363
80008022-C,6859,0.190694258374643,16786
80012815-C,461,0.160091517834363,1386
80041986-C,220,0.23443733201088499,956
80007480-C,459,-0.010911415738118999,268
80044120-C,62,0.294847585818805,277
80008735-C,363,0.09263273943069901,576
80023933-C,95,0.15587674783104402,327
80003001-C,232,0.17977379851195302,331
80044848-C,59,0.18545988400572103,108
80013085-C,1255,0.13175409671999302,1820
80038715-C,203,0.228017087832686,1681
80027784-C,102,0.270081193156945,94
80018004-C,3227,0.06042149112933701,6274
80001979-C,224,0.19040080914610003,2003
80029929-C,34,0.33543245951217304,82
80037948-C,26,0.13928436017230802,117
80008400-C,1447,0.103294683234175,2411
80042772-C,66,0.138985957692028,239
80039231-C,173,0.24403017229554103,713
80042065-C,403,0.185658344611679,679
80036184-C,667,0.100983088255163,1451
80044215-C,79,0.262741319171875,516
80028552-C,2018,0.252114391682986,5819
80001599-C,161,0.21434983236473396,328
80021840-C,1444,0.12365090785456401,2809
50003156,379,0.239549538821905,869
30105563,412,0.26870410323196897,929
40100112-C,1066,0.16609878689635998,984
80027866-C,244,0.09545207012624901,538
80017084-C,1365,0.218437609121302,5028
80038337-C,476,0.06254206814681401,1068
80011643-C,146,0.083798278702905,366
80012976-C,4302,0.148843065515013,10552
80028758-C,314,0.270167681121436,704
80035904-C,45,0.09249778250043199,115
80003162-C,517,0.156945958342793,927
80039067-C,316,-0.118172555348725,1031
80022268-C,101,0.128447463102581,262
30103852,859,0.22482930282376998,1712
80020765-C,528,0.20679885639694698,690
80029454-C,147,0.124921590554062,177
70100004,1125,0.291365681444274,1613
80014685-C,195,0.239739321101292,442
80022239-C,344,0.24169721512874498,1424
80041180-C,683,0.129430971650339,2003
80015770-C,319,0.136725429102074,435
80022572-C,414,0.14935503630850303,598
80035622-C,98,0.099551921879726,226
80027837-C,663,0.133009237589812,1657
80023135-C,129,0.234517963044427,480
80009403-C,2735,0.16567179045996,6787
80032043-C,177,0.275093665183274,750
30103492,578,0.21307650796747896,1558
80027716-C,732,0.221142307559724,403
